CaseID,Activity,CompleteTimestamp
2616,a9,2016-02-12 09:32:38
2616,a10,2016-02-12 09:32:59
2616,a12,2016-02-17 08:43:00
2616,a13,2016-02-17 08:43:00
2617,a1,2016-02-04 21:01:37
2617,a2,2016-02-04 21:01:37
2617,a3,2016-02-04 21:02:43
2617,a4,2016-02-06 12:35:26
2617,a5,2016-02-06 13:39:40
2617,a6,2016-02-06 13:39:41
2617,a7,2016-02-06 13:43:57
2617,a14,2016-02-06 13:43:57
2617,a8,2016-02-06 13:43:57
2617,a9,2016-02-17 09:52:22
2617,a10,2016-02-17 09:52:31
2617,a17,2016-02-19 11:18:27
2617,a11,2016-02-19 11:18:27
2617,a12,2016-02-22 09:02:00
2617,a13,2016-02-22 09:02:00
2618,a1,2016-02-04 21:11:17
2618,a2,2016-02-04 21:11:17
2618,a3,2016-02-04 21:12:24
2618,a4,2016-02-06 10:52:35
2618,a5,2016-02-06 10:55:44
2618,a6,2016-02-06 10:55:46
2618,a5,2016-02-06 10:56:09
2618,a6,2016-02-06 10:56:11
2618,a7,2016-02-06 10:56:26
2618,a7,2016-02-06 10:56:26
2618,a8,2016-02-06 10:56:26
2618,a9,2016-02-15 12:46:31
2618,a10,2016-02-15 12:50:32
2618,a15,2016-02-18 09:21:26
2618,a16,2016-02-18 09:21:26
2618,a16,2016-02-18 09:21:26
2618,a17,2016-02-18 09:21:26
2619,a1,2016-02-04 21:34:52
2619,a2,2016-02-04 21:34:52
2619,a19,2016-02-05 13:19:02
2619,a3,2016-02-05 13:19:02
2619,a4,2016-02-23 19:49:15
2619,a5,2016-02-23 19:56:19
2619,a6,2016-02-23 19:56:20
2619,a7,2016-02-23 19:58:14
2619,a8,2016-02-23 19:58:14
2619,a20,2016-03-25 07:01:07
2619,a18,2016-03-25 07:01:07
2620,a1,2016-02-04 21:35:24
2620,a2,2016-02-04 21:35:24
2620,a3,2016-02-04 21:36:52
2620,a4,2016-02-06 12:44:24
2620,a5,2016-02-06 12:50:39
2620,a6,2016-02-06 12:50:40
2620,a5,2016-02-06 12:51:06
2620,a6,2016-02-06 12:51:08
2620,a7,2016-02-06 12:52:51
2620,a7,2016-02-06 12:52:51
2620,a14,2016-02-06 12:52:51
2620,a8,2016-02-06 12:52:51
2620,a5,2016-02-15 09:19:07
2620,a6,2016-02-15 09:19:09
2620,a7,2016-02-15 09:19:26
2620,a9,2016-02-22 10:15:06
2620,a10,2016-02-22 10:16:20
2620,a12,2016-02-25 08:20:58
2620,a13,2016-02-25 08:20:58
2620,a17,2016-02-25 08:20:58
2620,a18,2016-02-25 08:20:58
2620,a18,2016-02-25 08:20:58
2621,a1,2016-02-04 22:49:48
2621,a2,2016-02-04 22:49:48
2621,a3,2016-02-04 22:50:53
2621,a4,2016-02-06 13:32:35
2621,a5,2016-02-06 13:34:10
2621,a6,2016-02-06 13:34:11
2621,a7,2016-02-06 13:41:21
2621,a14,2016-02-06 13:41:21
2621,a8,2016-02-06 13:41:21
2621,a9,2016-02-26 11:51:01
2621,a10,2016-02-26 11:51:04
2621,a17,2016-03-02 12:21:40
2621,a11,2016-03-02 12:21:40
2621,a9,2016-03-03 09:52:21
2621,a17,2016-03-03 15:10:35
2621,a11,2016-03-03 15:10:35
2621,a12,2016-03-03 15:59:34
2621,a13,2016-03-03 15:59:34
2622,a1,2016-02-04 23:36:40
2622,a2,2016-02-04 23:36:40
2622,a3,2016-02-04 23:37:25
2622,a4,2016-02-08 10:00:14
2622,a5,2016-02-08 10:03:00
2622,a6,2016-02-08 10:03:01
2622,a7,2016-02-08 10:03:51
2622,a14,2016-02-08 10:03:51
2622,a8,2016-02-08 10:03:51
2622,a9,2016-02-17 09:11:03
2622,a10,2016-02-17 09:14:29
2622,a15,2016-02-17 11:42:44
2622,a16,2016-02-17 11:42:44
2623,a1,2016-02-05 00:07:51
2623,a2,2016-02-05 00:07:51
2623,a19,2016-02-05 13:29:18
2623,a3,2016-02-05 13:29:18
2623,a4,2016-02-06 14:32:50
2623,a5,2016-02-06 14:35:03
2623,a6,2016-02-06 14:35:04
2623,a7,2016-02-06 14:35:21
2623,a14,2016-02-06 14:35:21
2623,a8,2016-02-06 14:35:21
2623,a20,2016-03-08 07:00:46
2623,a18,2016-03-08 07:00:46
2624,a1,2016-02-05 05:32:55
2624,a2,2016-02-05 05:32:56
2624,a3,2016-02-05 05:34:12
2624,a4,2016-02-06 13:37:22
2624,a5,2016-02-06 13:39:37
2624,a6,2016-02-06 13:39:39
2624,a5,2016-02-06 13:39:57
2624,a6,2016-02-06 13:39:59
2624,a7,2016-02-06 13:40:19
2624,a7,2016-02-06 13:40:19
2624,a14,2016-02-06 13:40:19
2624,a8,2016-02-06 13:40:19
2624,a9,2016-02-12 08:50:37
2624,a10,2016-02-12 08:51:04
2624,a17,2016-02-17 10:33:15
2624,a11,2016-02-17 10:33:15
2624,a12,2016-02-22 07:18:19
2624,a13,2016-02-22 07:18:19
2624,a18,2016-02-22 07:18:19
2625,a1,2016-02-05 05:48:54
2625,a2,2016-02-05 05:48:54
2625,a3,2016-02-05 05:50:05
2625,a4,2016-02-08 09:01:43
2625,a5,2016-02-08 09:05:31
2625,a6,2016-02-08 09:05:32
2625,a7,2016-02-08 09:06:55
2625,a8,2016-02-08 09:06:55
2625,a9,2016-02-23 10:17:39
2625,a10,2016-02-23 10:18:31
2625,a12,2016-02-25 14:23:17
2625,a13,2016-02-25 14:23:17
2625,a17,2016-02-25 14:23:17
2626,a1,2016-02-05 08:04:51
2626,a2,2016-02-05 08:04:51
2626,a3,2016-02-05 08:05:42
2626,a4,2016-02-06 14:56:51
2626,a5,2016-02-06 14:58:42
2626,a6,2016-02-06 14:58:43
2626,a5,2016-02-06 15:01:54
2626,a6,2016-02-06 15:01:55
2626,a5,2016-02-06 15:04:05
2626,a6,2016-02-06 15:04:06
2626,a7,2016-02-06 15:05:28
2626,a7,2016-02-06 15:05:28
2626,a14,2016-02-06 15:05:28
2626,a8,2016-02-06 15:05:28
2626,a5,2016-02-10 19:28:20
2626,a6,2016-02-10 19:28:22
2626,a7,2016-02-10 19:28:37
2626,a18,2016-02-10 19:28:45
2626,a9,2016-02-17 09:57:53
2626,a10,2016-02-17 09:58:16
2626,a17,2016-02-19 10:19:14
2626,a11,2016-02-19 10:19:14
2626,a12,2016-02-22 07:41:08
2626,a13,2016-02-22 07:41:08
2626,a18,2016-02-22 07:41:08
2626,a18,2016-02-22 07:41:08
2627,a1,2016-02-05 08:07:07
2627,a3,2016-02-05 08:07:07
2627,a4,2016-02-05 08:08:33
2627,a5,2016-02-05 08:12:52
2627,a6,2016-02-05 08:12:54
2627,a7,2016-02-05 08:13:09
2627,a14,2016-02-05 08:13:09
2627,a8,2016-02-05 08:13:09
2627,a9,2016-02-10 12:33:31
2627,a10,2016-02-10 12:33:42
2627,a15,2016-02-10 16:00:54
2627,a16,2016-02-10 16:00:54
2627,a17,2016-02-10 16:00:54
2628,a1,2016-02-05 08:08:35
2628,a2,2016-02-05 08:08:36
2628,a19,2016-02-05 14:06:59
2628,a3,2016-02-05 14:06:59
2628,a4,2016-02-08 10:31:05
2628,a5,2016-02-08 10:33:00
2628,a6,2016-02-08 10:33:01
2628,a7,2016-02-08 10:33:23
2628,a8,2016-02-08 10:33:23
2628,a20,2016-03-10 07:00:54
2628,a18,2016-03-10 07:00:54
2629,a1,2016-02-05 08:11:32
2629,a2,2016-02-05 08:11:32
2629,a3,2016-02-05 08:12:39
2629,a4,2016-02-06 13:50:13
2629,a5,2016-02-06 13:52:03
2629,a6,2016-02-06 13:52:04
2629,a7,2016-02-06 13:52:56
2629,a8,2016-02-06 13:52:56
2629,a20,2016-03-08 07:00:51
2629,a18,2016-03-08 07:00:51
2630,a1,2016-02-05 08:35:02
2630,a3,2016-02-05 08:35:02
2630,a4,2016-02-05 08:36:24
2630,a5,2016-02-05 08:39:55
2630,a6,2016-02-05 08:39:57
2630,a7,2016-02-05 08:40:19
2630,a14,2016-02-05 08:40:19
2630,a8,2016-02-05 08:40:19
2630,a9,2016-02-15 10:40:53
2630,a10,2016-02-15 10:41:13
2630,a17,2016-02-18 14:10:50
2630,a11,2016-02-18 14:10:50
2630,a9,2016-02-19 09:49:53
2630,a17,2016-02-19 12:21:52
2630,a11,2016-02-19 12:21:52
2630,a9,2016-02-19 17:43:42
2630,a12,2016-02-24 09:55:20
2630,a13,2016-02-24 09:55:20
2630,a17,2016-02-24 09:55:20
2631,a1,2016-02-05 09:09:02
2631,a3,2016-02-05 09:09:02
2631,a4,2016-02-05 09:14:21
2631,a5,2016-02-05 09:18:49
2631,a6,2016-02-05 09:18:50
2631,a7,2016-02-05 09:19:52
2631,a14,2016-02-05 09:19:52
2631,a8,2016-02-05 09:19:52
2631,a9,2016-02-11 11:06:09
2631,a10,2016-02-11 11:06:29
2631,a17,2016-02-17 08:24:25
2631,a11,2016-02-17 08:24:26
2631,a9,2016-02-18 09:08:09
2631,a12,2016-02-18 11:07:43
2631,a13,2016-02-18 11:07:43
2631,a17,2016-02-18 11:07:43
2632,a1,2016-02-05 09:13:03
2632,a3,2016-02-05 09:13:04
2632,a4,2016-02-05 09:14:38
2632,a5,2016-02-09 11:21:28
2632,a6,2016-02-09 11:21:29
2632,a7,2016-02-09 11:21:41
2632,a8,2016-02-09 11:21:41
2632,a9,2016-02-16 10:40:36
2632,a10,2016-02-16 10:42:10
2632,a17,2016-02-16 10:44:13
2632,a11,2016-02-16 10:44:13
2632,a9,2016-02-18 06:52:14
2632,a12,2016-02-23 09:08:25
2632,a13,2016-02-23 09:08:25
2632,a17,2016-02-23 09:08:25
2633,a1,2016-02-05 09:18:33
2633,a2,2016-02-05 09:18:33
2633,a3,2016-02-05 09:19:48
2633,a4,2016-02-05 11:11:45
2633,a5,2016-02-05 11:16:35
2633,a6,2016-02-05 11:16:36
2633,a7,2016-02-05 11:17:02
2633,a8,2016-02-05 11:17:02
2633,a20,2016-03-07 07:00:32
2633,a18,2016-03-07 07:00:32
2634,a1,2016-02-05 09:40:09
2634,a2,2016-02-05 09:40:09
2634,a19,2016-02-05 14:08:11
2634,a3,2016-02-05 14:08:11
2634,a4,2016-02-08 17:02:34
2634,a5,2016-02-08 17:03:19
2634,a6,2016-02-08 17:03:20
2634,a7,2016-02-08 17:03:34
2634,a14,2016-02-08 17:03:34
2634,a8,2016-02-08 17:03:34
2634,a9,2016-02-12 07:40:40
2634,a10,2016-02-12 07:40:42
2634,a15,2016-02-17 10:02:56
2634,a16,2016-02-17 10:02:57
2634,a17,2016-02-17 10:02:57
2635,a1,2016-02-05 09:43:53
2635,a3,2016-02-05 09:43:53
2635,a4,2016-02-05 09:46:09
2635,a5,2016-02-05 09:51:16
2635,a6,2016-02-05 09:51:17
2635,a7,2016-02-05 09:53:55
2635,a14,2016-02-05 09:53:55
2635,a8,2016-02-05 09:53:55
2635,a20,2016-03-07 07:00:34
2635,a18,2016-03-07 07:00:34
2636,a1,2016-02-05 09:49:05
2636,a3,2016-02-05 09:49:05
2636,a4,2016-02-05 10:00:35
2636,a5,2016-02-05 10:05:58
2636,a6,2016-02-05 10:05:59
2636,a7,2016-02-05 10:09:50
2636,a14,2016-02-05 10:09:50
2636,a8,2016-02-05 10:09:50
2636,a5,2016-02-10 12:02:47
2636,a6,2016-02-10 12:02:48
2636,a5,2016-02-10 12:07:04
2636,a6,2016-02-10 12:07:06
2636,a21,2016-02-10 12:08:30
2636,a18,2016-02-10 12:08:43
2636,a9,2016-02-11 10:59:30
2636,a10,2016-02-11 10:59:42
2636,a10,2016-02-12 08:15:17
2636,a11,2016-02-12 08:19:07
2636,a9,2016-02-12 12:28:13
2636,a12,2016-02-12 12:39:52
2636,a13,2016-02-12 12:39:52
2636,a18,2016-02-12 12:39:52
2637,a1,2016-02-05 10:00:30
2637,a3,2016-02-05 10:00:31
2637,a4,2016-02-06 14:25:15
2637,a5,2016-02-06 14:41:15
2637,a6,2016-02-06 14:41:16
2637,a7,2016-02-06 14:41:29
2637,a8,2016-02-06 14:41:30
2637,a5,2016-02-12 09:13:01
2637,a6,2016-02-12 09:13:03
2637,a7,2016-02-12 09:13:41
2637,a9,2016-02-17 13:07:56
2637,a10,2016-02-17 13:22:54
2637,a17,2016-02-22 16:10:53
2637,a11,2016-02-22 16:10:53
2637,a9,2016-02-22 18:10:56
2637,a12,2016-02-25 08:35:23
2637,a13,2016-02-25 08:35:23
2637,a17,2016-02-25 08:35:23
2637,a18,2016-02-25 08:35:23
2638,a1,2016-02-05 10:05:02
2638,a3,2016-02-05 10:05:02
2638,a4,2016-02-05 10:05:50
2638,a5,2016-02-05 10:08:09
2638,a6,2016-02-05 10:08:10
2638,a21,2016-02-05 10:09:14
2638,a14,2016-02-05 10:09:14
2638,a8,2016-02-05 10:09:14
2638,a23,2016-02-05 10:09:24
2638,a9,2016-02-05 10:09:25
2638,a17,2016-02-05 10:18:48
2638,a11,2016-02-05 10:18:48
2638,a23,2016-02-06 12:45:20
2638,a9,2016-02-06 12:45:20
2638,a17,2016-02-08 08:38:19
2638,a11,2016-02-08 08:38:19
2638,a9,2016-02-10 11:06:05
2638,a10,2016-02-10 15:11:07
2638,a12,2016-02-10 15:15:56
2638,a13,2016-02-10 15:15:56
2639,a1,2016-02-05 10:11:10
2639,a2,2016-02-05 10:11:10
2639,a3,2016-02-05 10:11:53
2639,a4,2016-02-06 13:08:35
2639,a5,2016-02-06 13:18:14
2639,a6,2016-02-06 13:18:15
2639,a7,2016-02-06 13:22:21
2639,a14,2016-02-06 13:22:21
2639,a8,2016-02-06 13:22:21
2639,a5,2016-02-19 09:59:12
2639,a6,2016-02-19 09:59:14
2639,a7,2016-02-19 09:59:28
2639,a9,2016-02-24 09:49:46
2639,a10,2016-02-24 09:50:06
2639,a12,2016-02-25 09:03:18
2639,a13,2016-02-25 09:03:18
2639,a18,2016-02-25 09:03:18
2640,a1,2016-02-05 10:14:36
2640,a2,2016-02-05 10:14:36
2640,a3,2016-02-05 10:15:49
2640,a4,2016-02-09 18:16:27
2640,a5,2016-02-09 18:19:26
2640,a6,2016-02-09 18:19:27
2640,a7,2016-02-09 18:19:52
2640,a14,2016-02-09 18:19:52
2640,a8,2016-02-09 18:19:52
2640,a20,2016-03-11 07:00:38
2640,a18,2016-03-11 07:00:38
2641,a1,2016-02-05 10:35:56
2641,a3,2016-02-05 10:35:56
2641,a4,2016-02-05 10:41:00
2641,a5,2016-02-05 10:42:32
2641,a6,2016-02-05 10:42:33
2641,a7,2016-02-05 10:44:12
2641,a14,2016-02-05 10:44:12
2641,a8,2016-02-05 10:44:12
2641,a20,2016-03-07 07:00:41
2641,a18,2016-03-07 07:00:41
2642,a1,2016-02-05 10:56:16
2642,a3,2016-02-05 10:56:16
2642,a4,2016-02-05 11:23:48
2642,a5,2016-02-05 11:41:07
2642,a6,2016-02-05 11:41:09
2642,a18,2016-02-05 11:49:01
2642,a5,2016-02-05 12:42:47
2642,a6,2016-02-05 12:42:48
2642,a7,2016-02-05 12:43:03
2642,a8,2016-02-05 12:43:03
2642,a23,2016-02-05 12:43:34
2642,a9,2016-02-05 12:43:35
2642,a10,2016-02-05 12:45:39
2642,a17,2016-02-05 13:03:49
2642,a11,2016-02-05 13:03:49
2642,a22,2016-02-05 15:04:39
2642,a9,2016-02-05 15:04:39
2642,a11,2016-02-05 15:45:59
2642,a9,2016-02-11 10:46:22
2642,a17,2016-02-11 13:57:03
2642,a11,2016-02-11 13:57:03
2642,a12,2016-02-22 07:18:56
2642,a13,2016-02-22 07:18:56
2643,a1,2016-02-05 10:57:01
2643,a2,2016-02-05 10:57:01
2643,a3,2016-02-05 10:57:53
2643,a4,2016-02-05 16:08:31
2643,a5,2016-02-05 16:09:41
2643,a6,2016-02-05 16:09:42
2643,a7,2016-02-05 16:11:56
2643,a8,2016-02-05 16:11:56
2643,a9,2016-02-10 08:29:40
2643,a10,2016-02-10 08:31:43
2643,a12,2016-02-10 11:35:35
2643,a13,2016-02-10 11:35:35
2644,a1,2016-02-05 10:58:58
2644,a2,2016-02-05 10:58:58
2644,a3,2016-02-05 10:59:49
2644,a4,2016-02-06 13:55:12
2644,a5,2016-02-06 14:02:13
2644,a6,2016-02-06 14:02:14
2644,a7,2016-02-06 14:03:28
2644,a8,2016-02-06 14:03:28
2644,a9,2016-02-12 08:56:51
2644,a10,2016-02-12 08:57:00
2644,a17,2016-02-17 09:48:09
2644,a11,2016-02-17 09:48:09
2644,a9,2016-02-29 12:09:15
2644,a12,2016-02-29 20:13:26
2644,a13,2016-02-29 20:13:26
2644,a17,2016-02-29 20:13:26
2645,a1,2016-02-05 11:14:57
2645,a3,2016-02-05 11:14:57
2645,a4,2016-02-05 11:16:03
2645,a5,2016-02-05 12:46:07
2645,a6,2016-02-05 12:46:09
2645,a5,2016-02-05 12:46:47
2645,a6,2016-02-05 12:46:48
2645,a7,2016-02-05 12:47:10
2645,a7,2016-02-05 12:47:10
2645,a14,2016-02-05 12:47:10
2645,a8,2016-02-05 12:47:10
2645,a20,2016-03-07 07:00:48
2645,a18,2016-03-07 07:00:48
2645,a18,2016-03-07 07:00:48
2646,a1,2016-02-05 11:17:42
2646,a2,2016-02-05 11:17:42
2646,a3,2016-02-05 11:18:53
2646,a4,2016-02-06 14:13:44
2646,a5,2016-02-06 14:15:40
2646,a6,2016-02-06 14:15:42
2646,a7,2016-02-06 14:16:11
2646,a14,2016-02-06 14:16:11
2646,a8,2016-02-06 14:16:11
2646,a9,2016-02-23 07:20:56
2646,a10,2016-02-23 07:21:14
2646,a15,2016-02-23 08:59:19
2646,a16,2016-02-23 08:59:19
2647,a1,2016-02-05 11:24:10
2647,a3,2016-02-05 11:24:10
2647,a4,2016-02-05 11:26:16
2647,a5,2016-02-05 11:27:40
2647,a6,2016-02-05 11:27:41
2647,a7,2016-02-05 11:28:11
2647,a14,2016-02-05 11:28:11
2647,a8,2016-02-05 11:28:11
2647,a9,2016-02-12 09:24:23
2647,a10,2016-02-12 09:24:32
2647,a12,2016-02-12 13:52:38
2647,a13,2016-02-12 13:52:38
2648,a1,2016-02-05 11:27:08
2648,a2,2016-02-05 11:27:08
2648,a3,2016-02-05 11:27:49
2648,a4,2016-02-06 14:04:45
2648,a5,2016-02-06 14:06:24
2648,a6,2016-02-06 14:06:26
2648,a7,2016-02-06 14:07:51
2648,a14,2016-02-06 14:07:51
2648,a8,2016-02-06 14:07:51
2648,a9,2016-02-11 07:57:56
2648,a10,2016-02-11 07:58:09
2648,a11,2016-02-11 08:37:04
2648,a9,2016-02-11 10:27:24
2648,a12,2016-02-11 12:22:48
2648,a13,2016-02-11 12:22:48
2649,a1,2016-02-05 11:55:26
2649,a2,2016-02-05 11:55:26
2649,a19,2016-02-05 14:10:51
2649,a3,2016-02-05 14:10:51
2649,a4,2016-02-05 15:08:51
2649,a5,2016-02-05 15:13:13
2649,a6,2016-02-05 15:13:15
2649,a7,2016-02-05 15:13:28
2649,a8,2016-02-05 15:13:28
2649,a9,2016-02-12 10:16:54
2649,a10,2016-02-12 10:17:18
2649,a17,2016-02-17 15:59:07
2649,a11,2016-02-17 15:59:07
2649,a22,2016-02-17 19:43:07
2649,a9,2016-02-17 19:43:07
2649,a11,2016-02-19 08:26:04
2649,a5,2016-02-19 11:10:50
2649,a6,2016-02-19 11:10:52
2649,a21,2016-02-19 11:11:06
2649,a9,2016-02-22 10:03:23
2649,a10,2016-02-22 10:03:40
2649,a12,2016-02-23 12:09:57
2649,a13,2016-02-23 12:09:57
2649,a17,2016-02-23 12:09:57
2649,a18,2016-02-23 12:09:57
2650,a1,2016-02-05 12:39:52
2650,a3,2016-02-05 12:39:52
2650,a4,2016-02-05 12:45:22
2650,a5,2016-02-05 12:46:15
2650,a6,2016-02-05 12:46:17
2650,a7,2016-02-05 12:46:32
2650,a14,2016-02-05 12:46:32
2650,a8,2016-02-05 12:46:32
2650,a9,2016-02-10 09:40:25
2650,a10,2016-02-10 09:42:14
2650,a15,2016-02-15 11:59:35
2650,a16,2016-02-15 11:59:35
2650,a17,2016-02-15 11:59:35
2651,a1,2016-02-05 12:41:42
2651,a2,2016-02-05 12:41:42
2651,a3,2016-02-05 12:42:57
2651,a4,2016-02-08 11:01:17
2651,a5,2016-02-08 11:07:29
2651,a6,2016-02-08 11:07:31
2651,a7,2016-02-08 11:07:45
2651,a8,2016-02-08 11:07:45
2651,a9,2016-02-17 08:25:26
2651,a10,2016-02-17 08:25:50
2651,a11,2016-02-17 10:13:41
2651,a9,2016-02-22 10:23:10
2651,a17,2016-02-22 13:09:37
2651,a11,2016-02-22 13:09:37
2651,a5,2016-02-22 14:28:43
2651,a6,2016-02-22 14:28:46
2651,a7,2016-02-22 14:29:17
2651,a9,2016-02-26 10:55:57
2651,a10,2016-02-29 08:42:12
2651,a12,2016-02-29 09:04:49
2651,a13,2016-02-29 09:04:49
2651,a18,2016-02-29 09:04:49
2652,a1,2016-02-05 12:50:36
2652,a3,2016-02-05 12:50:36
2652,a4,2016-02-05 12:57:42
2652,a5,2016-02-05 12:59:32
2652,a6,2016-02-05 12:59:34
2652,a7,2016-02-05 13:00:02
2652,a14,2016-02-05 13:00:02
2652,a8,2016-02-05 13:00:02
2652,a9,2016-02-11 07:21:50
2652,a10,2016-02-11 07:34:43
2652,a17,2016-02-17 10:14:06
2652,a11,2016-02-17 10:14:06
2652,a9,2016-02-17 14:12:05
2652,a12,2016-02-17 14:19:03
2652,a13,2016-02-17 14:19:03
2653,a1,2016-02-05 12:51:59
2653,a2,2016-02-05 12:51:59
2653,a3,2016-02-05 12:52:56
2653,a4,2016-02-06 15:16:08
2653,a5,2016-02-06 15:18:55
2653,a6,2016-02-06 15:18:56
2653,a7,2016-02-06 15:19:12
2653,a14,2016-02-06 15:19:12
2653,a8,2016-02-06 15:19:12
2653,a20,2016-03-08 07:00:43
2653,a18,2016-03-08 07:00:44
2654,a1,2016-02-05 13:00:54
2654,a2,2016-02-05 13:00:54
2654,a19,2016-02-05 14:13:43
2654,a3,2016-02-05 14:13:43
2654,a4,2016-02-06 15:30:17
2654,a5,2016-02-06 15:31:58
2654,a6,2016-02-06 15:31:59
2654,a7,2016-02-06 15:32:27
2654,a14,2016-02-06 15:32:27
2654,a8,2016-02-06 15:32:27
2654,a9,2016-02-17 12:02:50
2654,a10,2016-02-17 12:03:09
2654,a12,2016-02-23 08:28:51
2654,a13,2016-02-23 08:28:51
2654,a17,2016-02-23 08:28:51
2655,a1,2016-02-05 13:02:27
2655,a2,2016-02-05 13:02:27
2655,a19,2016-02-05 13:18:44
2655,a3,2016-02-05 13:18:44
2655,a4,2016-02-06 14:42:57
2655,a5,2016-02-06 14:50:27
2655,a6,2016-02-06 14:50:28
2655,a7,2016-02-06 14:51:01
2655,a8,2016-02-06 14:51:01
2655,a9,2016-02-23 09:12:14
2655,a10,2016-02-23 09:12:37
2655,a17,2016-02-25 07:43:23
2655,a11,2016-02-25 07:43:23
2655,a9,2016-02-26 12:35:06
2655,a12,2016-02-29 09:53:43
2655,a13,2016-02-29 09:53:43
2655,a17,2016-02-29 09:53:43
2656,a1,2016-02-05 13:04:06
2656,a3,2016-02-05 13:04:06
2656,a4,2016-02-05 13:06:42
2656,a5,2016-02-05 13:08:09
2656,a6,2016-02-05 13:08:10
2656,a7,2016-02-05 13:08:52
2656,a14,2016-02-05 13:08:52
2656,a8,2016-02-05 13:08:52
2656,a9,2016-02-10 10:25:17
2656,a10,2016-02-10 10:26:20
2656,a11,2016-02-10 13:45:58
2656,a9,2016-02-11 09:13:42
2656,a12,2016-02-11 12:58:38
2656,a13,2016-02-11 12:58:38
2657,a1,2016-02-05 13:24:33
2657,a2,2016-02-05 13:24:33
2657,a19,2016-02-05 14:21:00
2657,a3,2016-02-05 14:21:00
2657,a4,2016-02-05 17:39:20
2657,a5,2016-02-05 17:40:52
2657,a6,2016-02-05 17:40:54
2657,a5,2016-02-05 17:41:30
2657,a6,2016-02-05 17:41:31
2657,a7,2016-02-05 17:42:54
2657,a8,2016-02-05 17:42:54
2657,a20,2016-03-07 07:01:04
2657,a18,2016-03-07 07:01:04
2657,a18,2016-03-07 07:01:04
2658,a1,2016-02-05 13:32:35
2658,a3,2016-02-05 13:32:35
2658,a4,2016-02-08 10:08:13
2658,a5,2016-02-08 10:10:23
2658,a6,2016-02-08 10:10:24
2658,a7,2016-02-08 10:11:16
2658,a8,2016-02-08 10:11:16
2658,a9,2016-02-17 07:26:20
2658,a10,2016-02-17 07:26:51
2658,a11,2016-02-17 08:29:40
2658,a12,2016-02-18 08:47:27
2658,a13,2016-02-18 08:47:27
2659,a1,2016-02-05 13:41:49
2659,a3,2016-02-05 13:41:49
2659,a4,2016-02-06 14:51:05
2659,a5,2016-02-06 14:53:14
2659,a6,2016-02-06 14:53:15
2659,a7,2016-02-06 14:53:26
2659,a8,2016-02-06 14:53:26
2659,a9,2016-02-16 10:24:55
2659,a10,2016-02-16 10:26:44
2659,a12,2016-02-16 15:44:34
2659,a13,2016-02-16 15:44:34
2660,a1,2016-02-05 13:43:46
2660,a3,2016-02-05 13:43:46
2660,a4,2016-02-05 13:46:56
2660,a5,2016-02-05 13:49:12
2660,a6,2016-02-05 13:49:14
2660,a7,2016-02-05 13:51:05
2660,a14,2016-02-05 13:51:05
2660,a8,2016-02-05 13:51:05
2660,a9,2016-02-11 09:34:39
2660,a10,2016-02-11 09:34:44
2660,a11,2016-02-17 10:16:19
2660,a9,2016-02-19 12:13:39
2660,a17,2016-02-19 14:10:40
2660,a11,2016-02-19 14:10:40
2660,a12,2016-02-22 07:43:20
2660,a13,2016-02-22 07:43:20
2661,a1,2016-02-05 13:48:21
2661,a3,2016-02-05 13:48:21
2661,a4,2016-02-05 13:56:58
2661,a5,2016-02-05 14:01:48
2661,a6,2016-02-05 14:01:49
2661,a7,2016-02-05 14:02:03
2661,a14,2016-02-05 14:02:03
2661,a8,2016-02-05 14:02:03
2661,a20,2016-03-07 07:00:27
2661,a18,2016-03-07 07:00:27
2662,a1,2016-02-05 14:02:52
2662,a3,2016-02-05 14:02:52
2662,a4,2016-02-05 14:04:28
2662,a5,2016-02-05 14:06:27
2662,a6,2016-02-05 14:06:28
2662,a7,2016-02-05 14:08:49
2662,a14,2016-02-05 14:08:49
2662,a8,2016-02-05 14:08:49
2662,a9,2016-02-18 12:24:37
2662,a10,2016-02-22 10:14:14
2662,a11,2016-02-24 08:48:25
2662,a9,2016-02-27 11:24:48
2662,a17,2016-02-29 11:17:48
2662,a11,2016-02-29 11:17:48
2662,a9,2016-03-01 14:31:19
2662,a12,2016-03-02 08:54:18
2662,a13,2016-03-02 08:54:18
2662,a17,2016-03-02 08:54:18
2663,a1,2016-02-05 14:03:10
2663,a3,2016-02-05 14:03:10
2663,a4,2016-02-05 14:06:47
2663,a5,2016-02-05 14:10:41
2663,a6,2016-02-05 14:10:43
2663,a5,2016-02-05 14:11:05
2663,a6,2016-02-05 14:11:06
2663,a7,2016-02-05 14:12:23
2663,a7,2016-02-05 14:12:23
2663,a14,2016-02-05 14:12:23
2663,a8,2016-02-05 14:12:23
2663,a18,2016-02-15 12:01:16
2663,a18,2016-02-15 12:01:16
2663,a5,2016-02-15 12:03:02
2663,a6,2016-02-15 12:03:03
2663,a7,2016-02-15 12:03:15
2663,a9,2016-02-19 09:59:18
2663,a10,2016-02-19 09:59:29
2663,a12,2016-02-19 12:53:45
2663,a13,2016-02-19 12:53:45
2664,a1,2016-02-05 14:06:44
2664,a2,2016-02-05 14:06:44
2664,a3,2016-02-05 14:07:53
2664,a4,2016-02-06 14:41:50
2664,a5,2016-02-06 14:53:00
2664,a6,2016-02-06 14:53:01
2664,a7,2016-02-06 14:54:30
2664,a14,2016-02-06 14:54:30
2664,a8,2016-02-06 14:54:30
